0.11 | -0.03 | 13 | 26 | 0.99997 | 10.4028
0.11 | -0.02 | 13 | 27 | 0.999995 | 12.2028
0.11 | -0.01 | 13 | 28 | 0.99997 | 10.4028
0.11 | 0 | 13 | 29 | 0.999752 | 8.30278
0.11 | 0.01 | 13 | 30 | 0.999178 | 7.10278
0.11 | 0.02 | 13 | 31 | 0.999391 | 7.40278
0.11 | 0.03 | 13 | 32 | 0.99798 | 6.20278
0.11 | 0.04 | 13 | 33 | 0.997276 | 5.90278
0.11 | 0.05 | 13 | 34 | 0.996326 | 5.60278
0.11 | 0.06 | 13 | 35 | 0.909107 | 2.30278
0.11 | 0.07 | 13 | 36 | 0.947983 | 2.90278
0.11 | 0.08 | 13 | 37 | 0.993326 | 5.00278
0.11 | 0.09 | 13 | 38 | 0.997276 | 5.90278
0.11 | 0.1 | 13 | 39 | 0.999666 | 8.00278
0.11 | 0.11 | 13 | 40 | 0.997276 | 5.90278
0.11 | 0.12 | 13 | 41 | 0.998503 | 6.50278
0.11 | 0.13 | 13 | 42 | 1 | 15.5028
0.11 | 0.14 | 13 | 43 | 1 | 68.9027
0.11 | 0.15 | 13 | 44 | 0.999998 | 13.1028
0.11 | 0.16 | 13 | 45 | 1 | 33.8027
0.11 | 0.17 | 13 | 46 | 0.999993 | 11.9028
0.11 | 0.18 | 13 | 47 | 1 | 28.4028
0.11 | 0.19 | 13 | 48 | 1 | 71.3027
0.11 | 0.2 | 13 | 49 | 0.999983 | 11.0028
0.11 | 0.21 | 13 | 50 | 0.999999 | 13.4028
0.11 | 0.22 | 13 | 51 | 1 | 14.9028
0.11 | 0.23 | 13 | 52 | 0.991011 | 4.70278
0.12 | -0.25 | 14 | 4 | 0.881088 | 2.00278
0.12 | -0.22 | 14 | 7 | 1 | 18.5028
0.12 | -0.21 | 14 | 8 | 1 | 38.6027
0.12 | -0.2 | 14 | 9 | 0.999816 | 8.60278
0.12 | -0.19 | 14 | 10 | 1 | 27.2028
0.12 | -0.18 | 14 | 11 | 1 | 15.8028
0.12 | -0.17 | 14 | 12 | 0.999978 | 10.7028
0.12 | -0.16 | 14 | 13 | 1 | 65.6027
0.12 | -0.15 | 14 | 14 | 1 | 22.1028
0.12 | -0.14 | 14 | 15 | 0.999999 | 14.0028
0.12 | -0.13 | 14 | 16 | 0.999996 | 12.5028
0.12 | -0.12 | 14 | 17 | 0.999995 | 12.2028
0.12 | -0.11 | 14 | 18 | 0.983742 | 4.10278
0.12 | -0.1 | 14 | 19 | 0.881088 | 2.00278
0.12 | -0.09 | 14 | 20 | 0.802624 | 1.40278
0.12 | -0.08 | 14 | 21 | 0.947983 | 2.90278
0.12 | -0.07 | 14 | 22 | 0.947983 | 2.90278
0.12 | -0.06 | 14 | 23 | 0.970767 | 3.50278
0.12 | -0.05 | 14 | 24 | 0.999391 | 7.40278
0.12 | -0.04 | 14 | 25 | 0.995047 | 5.30278
0.12 | -0.03 | 14 | 26 | 0.909107 | 2.30278
0.12 | -0.02 | 14 | 27 | 0.996326 | 5.60278
0.12 | -0.01 | 14 | 28 | 0.970767 | 3.50278
0.12 | 0 | 14 | 29 | 0.991011 | 4.70278
0.12 | 0.01 | 14 | 30 | 0.983742 | 4.10278
0.12 | 0.02 | 14 | 31 | 0.909107 | 2.30278
0.12 | 0.03 | 14 | 32 | 0.970767 | 3.50278
0.12 | 0.04 | 14 | 33 | 0.845897 | 1.70278
0.12 | 0.05 | 14 | 34 | 0.978178 | 3.80278
0.12 | 0.06 | 14 | 35 | 0.983742 | 4.10278
0.12 | 0.07 | 14 | 36 | 0.993326 | 5.00278
0.12 | 0.08 | 14 | 37 | 0.999752 | 8.30278
0.12 | 0.09 | 14 | 38 | 0.99798 | 6.20278
0.12 | 0.13 | 14 | 42 | 0.996326 | 5.60278
0.12 | 0.14 | 14 | 43 | 1 | 62.6027
0.12 | 0.15 | 14 | 44 | 0.99798 | 6.20278
0.12 | 0.16 | 14 | 45 | 1 | 29.6027
0.12 | 0.17 | 14 | 46 | 0.999978 | 10.7028
0.12 | 0.18 | 14 | 47 | 1 | 17.9028
0.12 | 0.19 | 14 | 48 | 1 | 56.6027
0.12 | 0.2 | 14 | 49 | 0.999997 | 12.8028
0.12 | 0.21 | 14 | 50 | 1 | 16.1028
0.12 | 0.22 | 14 | 51 | 0.999999 | 13.4028
0.12 | 0.23 | 14 | 52 | 0.93104 | 2.60278
0.13 | -0.26 | 15 | 3 | 0.909107 | 2.30278
0.13 | -0.24 | 15 | 5 | 0.881088 | 2.00278
0.13 | -0.22 | 15 | 7 | 1 | 26.6028
0.13 | -0.21 | 15 | 8 | 1 | 28.7027
0.13 | -0.2 | 15 | 9 | 0.99997 | 10.4028
0.13 | -0.19 | 15 | 10 | 1 | 24.5028
0.13 | -0.18 | 15 | 11 | 1 | 15.2028
0.13 | -0.17 | 15 | 12 | 1 | 15.8028
0.13 | -0.16 | 15 | 13 | 1 | 65.0027
0.13 | -0.15 | 15 | 14 | 1 | 17.6028
0.13 | -0.14 | 15 | 15 | 1 | 17.3028
0.13 | -0.13 | 15 | 16 | 0.999999 | 13.4028
0.13 | -0.12 | 15 | 17 | 0.999959 | 10.1028
0.13 | -0.11 | 15 | 18 | 0.960939 | 3.20278
0.13 | -0.1 | 15 | 19 | 0.960939 | 3.20278
0.13 | -0.08 | 15 | 21 | 0.93104 | 2.60278
0.13 | -0.05 | 15 | 24 | 0.93104 | 2.60278
0.13 | -0.04 | 15 | 25 | 0.993326 | 5.00278
0.13 | -0.03 | 15 | 26 | 0.970767 | 3.50278
0.13 | -0.02 | 15 | 27 | 0.995047 | 5.30278
0.13 | -0.01 | 15 | 28 | 0.909107 | 2.30278
0.13 | 0 | 15 | 29 | 0.978178 | 3.80278
0.13 | 0.01 | 15 | 30 | 0.970767 | 3.50278
0.13 | 0.02 | 15 | 31 | 0.970767 | 3.50278
0.13 | 0.03 | 15 | 32 | 0.991011 | 4.70278
0.13 | 0.04 | 15 | 33 | 0.983742 | 4.10278
0.13 | 0.05 | 15 | 34 | 0.845897 | 1.70278
0.13 | 0.06 | 15 | 35 | 0.881088 | 2.00278
0.13 | 0.08 | 15 | 37 | 0.987905 | 4.40278
0.13 | 0.09 | 15 | 38 | 0.978178 | 3.80278
0.13 | 0.1 | 15 | 39 | 0.993326 | 5.00278
0.13 | 0.11 | 15 | 40 | 0.995047 | 5.30278
0.13 | 0.12 | 15 | 41 | 0.995047 | 5.30278
0.13 | 0.13 | 15 | 42 | 0.999999 | 13.7028
